"GeoUID","CMA_UID","CD_UID","CCS_UID","CSD_UID","Population2016","Region_name","freeman_cma_gentrifiable","freeman_cma_gentrified","freeman_cd_gentrifiable","freeman_cd_gentrified","freeman_ccs_gentrifiable","freeman_ccs_gentrified","ding_cma_gentrifiable","ding_cma_gentrified","ding_cma_gentrified_category","ding_cd_gentrifiable","ding_cd_gentrified","ding_cd_gentrified_category","ding_ccs_gentrifiable","ding_ccs_gentrified","ding_ccs_gentrified_category","grube_cma_gentrifiable","grube_cma_gentrified","grube_cd_gentrifiable","grube_cd_gentrified","grube_ccs_gentrifiable","grube_ccs_gentrified","steinmetz_cma_gentrifiable","steinmetz_cma_gentrified","steinmetz_cd_gentrifiable","steinmetz_cd_gentrified","steinmetz_ccs_gentrifiable","steinmetz_ccs_gentrified"
"5350576.41","35535","3521","3521010","3521010",8197,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5350576.42","35535","3521","3521010","3521010",12430,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5410006.00","35541","3530","3530013","3530013",1255,"Kitchener",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"5410007.00","35541","3530","3530013","3530013",7310,"Kitchener",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5350012.01","35535","3520","3520005","3520005",11658,"Toronto",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350612.20","35535","3524","3524001","3524001",4403,"Oakville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410010.00","35541","3530","3530013","3530013",5581,"Kitchener",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410011.00","35541","3530","3530013","3530013",4537,"Kitchener",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,1,1,1,1,1
"5410012.00","35541","3530","3530013","3530013",2203,"Kitchener",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5410105.00","35541","3530","3530013","3530016",1272,"Waterloo",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,1,1,0,0,0,0,1,0
"5410013.00","35541","3530","3530013","3530013",3315,"Kitchener",1,0,1,0,0,0,1,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350034.01","35535","3520","3520005","3520005",4554,"Toronto",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5430003.00","35543","3529","3529005","3529006",4867,"Brantford",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370218.00","35537","3524","3524002","3524002",6991,"Burlington",0,0,1,1,0,0,0,0,,1,1,"moderate",1,1,"moderate",0,0,1,0,1,0,0,0,1,0,1,1
"5430001.00","35543","3529","3529005","3529006",6850,"Brantford",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5430006.00","35543","3529","3529005","3529006",1489,"Brantford",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5430004.00","35543","3529","3529005","3529006",949,"Brantford",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5430005.00","35543","3529","3529005","3529006",3751,"Brantford",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5390006.00","35539","3526","3526053","3526053",1901,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410100.00","35541","3530","3530013","3530016",5419,"Waterloo",0,0,0,0,1,1,0,0,,0,0,,1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5350305.03","35535","3520","3520005","3520005",4914,"Toronto",0,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410102.00","35541","3530","3530013","3530016",3411,"Waterloo",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5410103.00","35541","3530","3530013","3530016",3691,"Waterloo",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,1,0,0,0,0,0,0,0
"5410104.00","35541","3530","3530013","3530016",6376,"Waterloo",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,1,0,0,0,0,0,0,0
"5350305.04","35535","3520","3520005","3520005",9133,"Toronto",0,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350307.04","35535","3520","3520005","3520005",7035,"Toronto",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350307.05","35535","3520","3520005","3520005",3581,"Toronto",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350307.06","35535","3520","3520005","3520005",5424,"Toronto",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5350368.01","35535","3520","3520005","3520005",6843,"Toronto",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5350368.02","35535","3520","3520005","3520005",4315,"Toronto",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370002.05","35537","3525","3525005","3525005",7625,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370002.06","35537","3525","3525005","3525005",3544,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370080.06","35537","3525","3525005","3525005",5276,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370080.07","35537","3525","3525005","3525005",3046,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370101.02","35537","3525","3525005","3525005",4514,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5370101.01","35537","3525","3525005","3525005",7821,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550037.00","35555","3539","3539036","3539036",4248,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5370144.01","35537","3525","3525005","3525005",5161,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350562.15","35535","3521","3521010","3521010",3724,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370212.00","35537","3524","3524002","3524002",1594,"Burlington",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390008.00","35539","3526","3526053","3526053",2579,"St. Catharines",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5390009.00","35539","3526","3526053","3526053",6642,"St. Catharines",1,0,1,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5390010.00","35539","3526","3526053","3526053",3568,"St. Catharines",1,0,1,0,1,0,1,1,"intense",1,1,"intense",1,1,"moderate",1,0,1,0,1,0,1,1,1,1,1,1
"5550003.00","35555","3539","3539036","3539036",596,"London",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5680012.01","35568","3543","3543009","3543042",3078,"Barrie",0,0,0,0,0,0,1,0,,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5680012.02","35568","3543","3543009","3543042",6011,"Barrie",1,0,1,0,0,0,1,0,,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"8300008.01","48830","4808","4808001","4808011",8147,"Red Deer",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350430.05","35535","3519","3519044","3519044",7264,"Whitchurch-Stouffville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5370206.00","35537","3524","3524002","3524002",3699,"Burlington",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,1,0,1,0
"5350528.47","35535","3521","3521010","3521005",5261,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.48","35535","3521","3521010","3521005",7955,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370208.00","35537","3524","3524002","3524002",3131,"Burlington",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,0,0
"5370209.00","35537","3524","3524002","3524002",1585,"Burlington",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5370210.00","35537","3524","3524002","3524002",2444,"Burlington",0,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"5370211.00","35537","3524","3524002","3524002",3012,"Burlington",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,1,0,1,0,0,0,1,0,1,0
"5370213.00","35537","3524","3524002","3524002",3814,"Burlington",0,0,1,1,1,1,1,1,"intense",1,1,"moderate",1,1,"intense",0,0,1,1,0,0,0,0,1,0,0,0
"5370214.00","35537","3524","3524002","3524002",2621,"Burlington",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,1,0,1,0
"5430007.00","35543","3529","3529005","3529006",3189,"Brantford",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5370216.00","35537","3524","3524002","3524002",4097,"Burlington",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370219.00","35537","3524","3524002","3524002",4615,"Burlington",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370220.00","35537","3524","3524002","3524002",6176,"Burlington",1,1,1,1,1,1,1,1,"intense",1,1,"moderate",1,1,"moderate",0,0,1,0,1,0,0,0,0,0,0,0
"5370221.00","35537","3524","3524002","3524002",3107,"Burlington",0,0,1,1,1,1,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5350528.49","35535","3521","3521010","3521005",4860,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350013.01","35535","3520","3520005","3520005",6290,"Toronto",0,0,0,0,0,0,1,1,"moderate",0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350562.13","35535","3521","3521010","3521010",1227,"Brampton",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5350562.14","35535","3521","3521010","3521010",3924,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390001.00","35539","3526","3526053","3526053",4347,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5500008.00","35550","3523","3523009","3523008",3122,"Guelph",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590026.00","35559","3537","3537039","3537039",3742,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390002.00","35539","3526","3526053","3526053",6363,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350430.06","35535","3519","3519044","3519044",6760,"Whitchurch-Stouffville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5550040.00","35555","3539","3539036","3539036",2494,"London",1,0,1,0,1,0,1,1,"moderate",1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5410111.05","35541","3530","3530035","3530035",4582,"Woolwich",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550038.00","35555","3539","3539036","3539036",4178,"London",1,0,1,0,0,0,1,1,"moderate",1,1,"moderate",0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550039.00","35555","3539","3539036","3539036",4938,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5550043.00","35555","3539","3539036","3539036",3395,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8300016.03","48830","4808","4808001","4808011",4377,"Red Deer",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550045.00","35555","3539","3539036","3539036",1165,"London",1,0,1,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550046.00","35555","3539","3539036","3539036",6778,"London",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590001.00","35559","3537","3537039","3537039",5710,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350573.11","35535","3521","3521010","3521010",5082,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5350576.31","35535","3521","3521010","3521010",3786,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550012.00","35555","3539","3539036","3539036",5312,"London",1,1,1,1,0,0,1,1,"moderate",1,1,"moderate",0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550013.00","35555","3539","3539036","3539036",4006,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550030.00","35555","3539","3539036","3539036",3842,"London",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5550014.00","35555","3539","3539036","3539036",4294,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5550015.00","35555","3539","3539036","3539036",1596,"London",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550016.00","35555","3539","3539036","3539036",2257,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590031.00","35559","3537","3537039","3537039",1505,"Windsor",1,0,1,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550017.00","35555","3539","3539036","3539036",4035,"London",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5550021.00","35555","3539","3539036","3539036",4259,"London",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5550031.00","35555","3539","3539036","3539036",2058,"London",0,0,0,0,0,0,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"5390201.00","35539","3526","3526043","3526043",5068,"Niagara Falls",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550028.00","35555","3539","3539036","3539036",2418,"London",1,1,1,0,1,0,1,1,"moderate",1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"8300016.01","48830","4808","4808001","4808011",4024,"Red Deer",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,1,1,1,1,0,0,0,0,0,0
"5550029.00","35555","3539","3539036","3539036",2868,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5550022.00","35555","3539","3539036","3539036",5727,"London",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5550026.00","35555","3539","3539036","3539036",6267,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"8300016.02","48830","4808","4808001","4808011",4255,"Red Deer",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550032.00","35555","3539","3539036","3539036",3704,"London",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,1,1,0,1,0
"5550033.00","35555","3539","3539036","3539036",4550,"London",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550034.00","35555","3539","3539036","3539036",3793,"London",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5550035.00","35555","3539","3539036","3539036",380,"London",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"8600005.00","48860","4816","4816037","4816037",7501,"Wood Buffalo",,,,,,,,,,,,,,,,,,,,,,,,,,,
"8600006.00","48860","4816","4816037","4816037",7713,"Wood Buffalo",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5590004.00","35559","3537","3537039","3537039",7258,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330013.03","59933","5915","5915022","5915022",4981,"Vancouver",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590005.00","35559","3537","3537039","3537039",4014,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590006.00","35559","3537","3537039","3537039",4314,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590007.00","35559","3537","3537039","3537039",1177,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350516.49","35535","3521","3521010","3521005",8971,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590039.00","35559","3537","3537039","3537039",3072,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5590040.00","35559","3537","3537039","3537039",5165,"Windsor",1,0,1,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350131.00","59935","5917","5917021","5917021",5138,"Saanich",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350133.00","59935","5917","5917021","5917021",7787,"Saanich",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330013.04","59933","5915","5915022","5915022",3635,"Vancouver",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,1,0,1,0,1,0
"9330027.01","59933","5915","5915022","5915022",4074,"Vancouver",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350170.00","59935","5917","5917005","5917010",5405,"Sidney",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,0
"5410003.00","35541","3530","3530013","3530013",4522,"Kitchener",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350576.52","35535","3521","3521010","3521010",5871,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5550130.00","35555","3539","3539027","3539027",3505,"Thames Centre",0,0,0,0,0,0,0,0,,0,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350104.16","48835","4811","4811052","4811052",4491,"Strathcona County",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590032.00","35559","3537","3537039","3537039",4675,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350105.05","48835","4811","4811052","4811052",4698,"Strathcona County",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350105.06","48835","4811","4811052","4811052",4664,"Strathcona County",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350106.01","48835","4811","4811052","4811056",13637,"Fort Saskatchewan",0,0,0,0,0,0,0,0,,0,0,,1,1,"moderate",0,0,0,0,1,0,0,0,0,0,0,0
"5590041.00","35559","3537","3537039","3537039",6548,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590042.00","35559","3537","3537039","3537039",5705,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8600007.00","48860","4816","4816037","4816037",8096,"Wood Buffalo",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"5590102.00","35559","3537","3537034","3537034",5945,"LaSalle",0,0,0,0,1,0,0,0,,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5590015.00","35559","3537","3537039","3537039",5489,"Windsor",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5590110.00","35559","3537","3537048","3537048",7301,"Tecumseh",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,0,0,0,0,0
"5350013.02","35535","3520","3520005","3520005",8126,"Toronto",0,0,0,0,0,0,1,1,"intense",0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590008.00","35559","3537","3537039","3537039",414,"Windsor",0,0,0,0,0,0,1,,,1,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590016.00","35559","3537","3537039","3537039",3469,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590017.00","35559","3537","3537039","3537039",4584,"Windsor",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5590009.00","35559","3537","3537039","3537039",5735,"Windsor",1,0,1,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590010.00","35559","3537","3537039","3537039",5531,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590012.00","35559","3537","3537039","3537039",156,"Windsor",1,0,1,0,1,0,1,,,1,,,1,,,1,0,1,0,1,0,0,0,0,0,0,0
"5590013.00","35559","3537","3537039","3537039",3212,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590014.00","35559","3537","3537039","3537039",2684,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"8350106.02","48835","4811","4811052","4811052",4250,"Strathcona County",0,0,0,0,1,0,0,0,,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"9330504.07","59933","5915","5915001","5915001",3165,"Langley",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5590020.00","35559","3537","3537039","3537039",5175,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590021.00","35559","3537","3537039","3537039",4614,"Windsor",1,0,1,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5590027.00","35559","3537","3537039","3537039",1073,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5590028.00","35559","3537","3537039","3537039",4044,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590029.00","35559","3537","3537039","3537039",2343,"Windsor",1,1,1,1,0,0,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5590030.00","35559","3537","3537039","3537039",3359,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590035.00","35559","3537","3537039","3537039",3692,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590036.00","35559","3537","3537039","3537039",2152,"Windsor",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5590037.00","35559","3537","3537039","3537039",3174,"Windsor",1,1,1,1,0,0,1,1,"intense",1,1,"intense",0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590038.00","35559","3537","3537039","3537039",1414,"Windsor",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5050135.02","505","3506","3506008","3506008",4771,"Ottawa",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5050902.00","505","2480","2480060","2480065",601,"Mayo",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"4620650.05","24462","2465","2465005","2465005",4276,"Laval",0,0,0,0,0,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5050903.00","505","2480","2480060","2480140",865,"Val-des-Bois",,,,,0,0,,,,,,,,,,,,,,,,,,,,,
"5050904.00","505","2480","2480060","2480145",658,"Bowman",,,,,,,,,,,,,,,,,,,,,,,,,,,
"8100100.01","48810","4802","4802011","4802011",6033,"Lethbridge County",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8100100.02","48810","4802","4802011","4802011",4320,"Lethbridge County",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350038.00","48835","4811","4811061","4811061",3139,"Edmonton",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4080166.00","24408","2494","2494235","2494230",439,"Sainte-Rose-du-Nord",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5210110.00","35521","3510","3510010","3510010",10197,"Kingston",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8250065.00","48825","4806","4806016","4806016",3482,"Calgary",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",0,0,0,0,0,0,0,0,0,0,0,0
"5210101.00","35521","3510","3510010","3510010",4174,"Kingston",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
